"VMXC","VMX4","VMXM","VMXF","trial","RMSE_CH4"
0.0186266172793694,2.7151052593952,0.891946486080997,1.1817432525917,"000024",0.5626
0.641488682164345,0.0999222134705633,0.258889354683924,0.206317556020804,"000025",0.31
1.14833970097825,3.7366754032555,1.0306301995879,0.639731315057725,"000026",0.4075
0.523135760007426,1.02329703398282,0.425974939216394,0.438953977229539,"000027",0.3076
0.364823477063328,3.26607705904171,0.06860308063915,0.579036751179956,"000028",0.3187
0.997277278965339,1.46320609648246,0.691926301177591,0.847790825634729,"000029",0.4823
0.802218261559028,2.2575786727597,0.539021313784178,0.0370249634725042,"000030",0.3828
0.167272332927678,0.588138247781899,1.15327830575407,1.08042739205994,"000031",0.558
0.199638806120493,3.07883313809289,0.784831041528378,0.763184802152682,"000032",0.4584
0.814580008550547,1.62313364414731,0.132501515210606,0.334912788448855,"000033",0.2871
1.0036716362345,2.21369775726926,1.2147636413225,1.15050901609939,"000034",0.5628
0.391072383651044,0.659335591876879,0.629503435385413,0.256963648262899,"000035",0.2864
0.549386068049353,2.70191350114765,0.175351279648021,0.165240843221545,"000036",0.338
1.15473324687919,0.201808742468711,0.818078779324424,0.971471199637745,"000037",0.5209
0.653849617787637,3.51874224208295,0.354518561204895,0.552565206994768,"000038",0.3572
0.0509944919263944,1.15253536908422,0.949512973043602,0.893522204668261,"000039",0.4991
0.111726076784544,1.94425720536383,0.453767234133557,1.07574994873721,"000040",0.5362
0.746597036835738,0.959580879507121,1.07776555222226,0.0223668012185954,"000041",0.3852
1.24627204075223,2.89146212507039,0.303603250300512,0.843113013508264,"000042",0.4466
0.613743270270061,1.77969986612443,0.917326843726914,0.564378220122308,"000043",0.3741
0.462680543994065,3.36534612335963,1.12065292081097,0.472334751754534,"000044",0.3346
1.08795947198523,1.33673185320804,0.487052871123888,0.664358758716844,"000045",0.407
0.895242448220961,2.39849813792389,0.642379905621056,0.239697961742058,"000046",0.2955
0.272455370356329,0.474423795612529,0.038390223053284,1.20637032744708,"000047",0.5712
0.313465522148181,2.51301509089535,1.04925193596864,0.479119307990186,"000048",0.3465
0.926593362691347,0.361816653620917,0.406144420919009,0.909168665285688,"000049",0.4865
0.62450115646035,2.56289149102275,1.23978721951397,0.126914224333822,"000050",0.3542
0.216631912795824,1.97333890080557,0.49644332387767,0.521873418364408,"000051",0.3562
0.0125,2.8190396096477,0.0125,0.766750609352016,"000052",0.4204
0.135621189900953,1.1022578523277,0.0125,0.60761388939016,"000053",0.3643
0.485259069863265,2.01306649956222,0.0125,0.629190918292843,"000054",0.3736
0.0125,2.17516015374077,1.25,0.572066009206046,"000055",0.3756
0.484120380982609,0.524148609811247,0.988833332844681,0.29846718789296,"000056",0.267
0.229481774641963,1.22018370349802,0.616031940699452,0.50491555081201,"000057",0.3475
0.0125,1.70219246527609,1.25,0.393877691031226,"000058",0.3067
0.776540069709256,2.38497502719247,1.25,0.445343039088474,"000059",0.3148
0.230892000026834,2.45149574732559,1.05397802501579,0.575686052089145,"000060",0.3866
0.0125,3.66326175317956,0.827749703213568,0.448423921714046,"000061",0.3198
