"rubcarb","rubox","shortalb","paralb","rootpor","leafon","leaffoff","QNTM","trial","RMSE_CO2"
46.0238053247684,0.262656715010998,0.219085197143255,0.0939850913422414,0.0510723414054665,123.649061137962,790,0.132038741001717,"000100",5.2968
46.4696523378188,0.240926873881572,0.2279019889191,0.1,0.0480063816976374,123.270303082631,791.068494988489,0.157957966076827,"000101",6.8781
44.7550050777599,0.228782213780979,0.241484382332021,0.0868065755754868,0.0524796335365359,124.276942855951,790.526395264285,0.102300656464287,"000102",1952.5567
45.0798003547159,0.227776901701131,0.236502139787429,0.0947582707231333,0.0404120366273437,122.407013530922,790,0.105325274590917,"000103",5000.4335
34.9794332624558,0.265625840845776,0.221855177195632,0.0961071974662147,0.0822568499525293,121.986545169822,793.186298799772,0.0795043012722794,"000104",3.8986
35.5818399609136,0.219571844829603,0.25,0.0649073006032028,0.0563882678697492,120,794.682126726691,0.0930395097428395,"000105",4.3506
50,0.2,0.236185938842918,0.1,0.0422629979586012,122.431834216528,792.226624701889,0.116391362623568,"000106",5.0432
43.1045864461569,0.209198829281716,0.249160623678705,0.0975515998841466,0.0322347136450788,123.330700083524,790.863124558283,0.117791663488045,"000107",5.3617
48.9965602154082,0.235264123925308,0.234287256792802,0.0902228544832208,0.0451430107547526,120.737459588878,790,0.0903378779236316,"000108",4.3583
50,0.2,0.25,0.0608978422722128,0.0473152777692242,125,791.803348939211,0.0946091529298351,"000109",4.4258
50,0.2,0.221777392656915,0.05,0.0600779380782196,120,793.423779107297,0.0965222485582576,"000110",4.5606
46.5731422021574,0.277731505093008,0.217370911698891,0.1,0.0744772318946788,120,792.763932373065,0.0821019885083983,"000111",80.499
41.0615928285931,0.20903912475918,0.233461937283495,0.0930078904392849,0.0416954663837451,122.597583732202,790,0.127652136420297,"000112",5.6649
45.2265855736636,0.213500659875582,0.23601374346512,0.0963983239212158,0.0400236691598026,121.942159585737,790.299020877144,0.111322585949664,"000113",5000.4083
30,0.297098877373322,0.223836292751079,0.1,0.0785777564734179,124.09065930339,790.416287337868,0.060407652409204,"000114",3.8971
50,0.243008239228604,0.249174834179129,0.1,0.0583104062808669,125,790,0.05,"000115",3.8958
33.5464845191431,0.2,0.25,0.05,0.0390732434503734,120,794.895602579827,0.149873053640276,"000116",6.9958
36.6081569638945,0.24760392642512,0.204954978116116,0.0814209759894219,0.0304308428092069,123.423315129725,793.9773738759,0.102745930993096,"000117",2037868184.4337
37.3566418338077,0.246965859905656,0.211798464875306,0.0831588509033278,0.0342156302748596,123.788154174901,793.797259275998,0.0847547534638598,"000118",4.31
30,0.239357103231242,0.235647345605227,0.0706766613933678,0.0685282451365367,120.583422887798,792.52833712109,0.0864366895551596,"000119",4.2848
46.9967583072874,0.270793689643144,0.25,0.0703335187207584,0.0798113459619918,123.911251412806,790.932806815075,0.15777160366145,"000120",3.6868
46.0080813900654,0.248994887258664,0.242544071452616,0.1,0.061081187923095,125,790,0.099435241675244,"000121",9999
48.2031972319384,0.259951354958502,0.25,0.0649479723638871,0.0325393208553078,121.539246830866,791.907228464822,0.14783318512288,"000122",6.9972
49.9328900496514,0.214444526050265,0.243925262296845,0.0806197645117638,0.065983930600501,122.659456902845,794.394012565704,0.0680394841948196,"000123",3.9819
40.5103612740381,0.274477903931571,0.217451389746125,0.098515807252437,0.0806489816892884,121.237103944806,792.925915333227,0.0709170618302243,"000124",3.901
44.5911548320299,0.223846997701572,0.243139003011907,0.0983950508112966,0.0371635688336279,124.037557411754,790.256647210626,0.135743688441094,"000125",5.9336
